	SubjectID1	SubjectID2	Group1	Group2	Distance
79	MN1Mar14	MN1Mar5	post	post	0.547343481
80	MN1Mar14	MN28Feb4	post	post	0.486150647
81	MN1Mar14	MN1Mar9	post	post	0.421241925
82	MN1Mar14	MN1Mar15	post	post	0.544871904
83	MN1Mar14	MN3Mar3	post	post	0.358395691
84	MN1Mar14	MN1Mar3	post	post	0.48511088
85	MN1Mar14	MN28Feb2	post	post	0.648354271
86	MN1Mar14	MN28Feb3	post	post	0.355736615
87	MN1Mar14	MN3Mar7	post	post	0.302026693
88	MN1Mar14	MN1Mar8	post	post	0.415821501
89	MN1Mar14	MN1Mar4	post	post	0.379668297
90	MN1Mar14	MN1Mar6	post	post	0.4736564
91	MN1Mar11	MN1Mar13	post	post	0.539178755
92	MN1Mar11	MN1Mar5	post	post	0.41006017
93	MN1Mar11	MN28Feb4	post	post	0.631445276
94	MN1Mar11	MN1Mar9	post	post	0.507593707
95	MN1Mar11	MN1Mar15	post	post	0.578689894
96	MN1Mar11	MN3Mar3	post	post	0.403889751
97	MN1Mar11	MN1Mar3	post	post	0.30211192
98	MN1Mar11	MN28Feb2	post	post	0.559991136
99	MN1Mar11	MN28Feb3	post	post	0.424838495
100	MN1Mar11	MN3Mar7	post	post	0.521383401
101	MN1Mar11	MN1Mar8	post	post	0.501798285
