	SubjectID1	SubjectID2	Group1	Group2	Distance
22	MN10Mar5	MN8Mar6	yes	no	0.2947483252936063
23	MN10Mar5	MN9Mar7	yes	no	0.5914227760069545
24	MN10Mar5	MN9Mar2	yes	no	0.5788944380997835
25	MN10Mar5	MN9Mar6	yes	no	0.5563945659399663
26	MN10Mar5	MN9Mar8	yes	no	0.8749041198629554
27	MN10Mar5	MN9Mar4	yes	no	0.6597746603712479
28	MN10Mar5	MN3Mar8	yes	no	0.678558644553156
29	MN10Mar5	MN10Mar2	yes	no	0.7748990062556462
30	MN10Mar5	MN8Mar3	yes	no	0.5094005147698024
31	MN10Mar5	MN8Mar8	yes	no	0.5180936471951864
32	MN10Mar5	MN8Mar5	yes	no	0.6937460582610326
33	MN8Mar7	MN9Mar1	yes	no	0.5742069647331549
34	MN8Mar7	MN10Mar9	yes	no	0.6333714012988563
35	MN8Mar7	MN8Mar2	yes	no	0.39311708456201955
36	MN8Mar7	MN10Mar8	yes	no	0.5963829750967324
37	MN8Mar7	MN9Mar3	yes	no	0.4687132459474662
38	MN8Mar7	MN8Mar1	yes	no	0.6391838682734757
39	MN8Mar7	MN10Mar4	yes	no	0.42359418412395383
40	MN8Mar7	MN8Mar6	yes	no	0.6265021221470333
41	MN8Mar7	MN9Mar7	yes	no	0.5876216612405611
42	MN8Mar7	MN9Mar2	yes	no	0.3762080897267629
43	MN8Mar7	MN9Mar6	yes	no	0.3188675064346225
44	MN8Mar7	MN9Mar8	yes	no	0.6854620144203726
45	MN8Mar7	MN9Mar4	yes	no	0.39049209947670754
46	MN8Mar7	MN3Mar8	yes	no	0.4052022431690729
47	MN8Mar7	MN10Mar2	yes	no	0.5439344094635826
48	MN8Mar7	MN8Mar3	yes	no	0.5972863790546644
49	MN8Mar7	MN8Mar8	yes	no	0.590161419537389
50	MN8Mar7	MN8Mar5	yes	no	0.45823035096391496
51	MN8Mar4	MN9Mar1	yes	no	0.37840694086965415
52	MN8Mar4	MN10Mar9	yes	no	0.5309288015409004
53	MN8Mar4	MN8Mar2	yes	no	0.3574241055448549
54	MN8Mar4	MN10Mar8	yes	no	0.662996232975949
55	MN8Mar4	MN9Mar3	yes	no	0.5413264697359674
56	MN8Mar4	MN8Mar1	yes	no	0.4709461878057511
57	MN8Mar4	MN10Mar4	yes	no	0.4238839552048
58	MN8Mar4	MN8Mar6	yes	no	0.41851466753029815
59	MN8Mar4	MN9Mar7	yes	no	0.56126953824126
60	MN8Mar4	MN9Mar2	yes	no	0.35174800143181006
61	MN8Mar4	MN9Mar6	yes	no	0.3856171271754138
62	MN8Mar4	MN9Mar8	yes	no	0.7808648814495373
63	MN8Mar4	MN9Mar4	yes	no	0.5824739632161181
64	MN8Mar4	MN3Mar8	yes	no	0.5101846012238567
65	MN8Mar4	MN10Mar2	yes	no	0.6258032624814631
66	MN8Mar4	MN8Mar3	yes	no	0.5151618456713314
67	MN8Mar4	MN8Mar8	yes	no	0.5459628070295055
68	MN8Mar4	MN8Mar5	yes	no	0.5365367242231578
69	MN10Mar7	MN9Mar1	yes	no	0.36695246049738356
70	MN10Mar7	MN10Mar9	yes	no	0.4609405628377112
71	MN10Mar7	MN8Mar2	yes	no	0.5514343668501883
72	MN10Mar7	MN10Mar8	yes	no	0.764518383418276
73	MN10Mar7	MN9Mar3	yes	no	0.6414168101317607
74	MN10Mar7	MN8Mar1	yes	no	0.3882932483338163
75	MN10Mar7	MN10Mar4	yes	no	0.5046107692569929
76	MN10Mar7	MN8Mar6	yes	no	0.27129391310276646
77	MN10Mar7	MN9Mar7	yes	no	0.5453491741524196
78	MN10Mar7	MN9Mar2	yes	no	0.5503434639575912
79	MN10Mar7	MN9Mar6	yes	no	0.5105595990931869
80	MN10Mar7	MN9Mar8	yes	no	0.8463872364361567
81	MN10Mar7	MN9Mar4	yes	no	0.6441611127209504
82	MN10Mar7	MN3Mar8	yes	no	0.6330134487872228
83	MN10Mar7	MN10Mar2	yes	no	0.7041948625291902
84	MN10Mar7	MN8Mar3	yes	no	0.46059965568377453
85	MN10Mar7	MN8Mar8	yes	no	0.5452809927216322
86	MN10Mar7	MN8Mar5	yes	no	0.6209112448224726
87	MN9Mar5	MN9Mar1	yes	no	0.5217924898153988
88	MN9Mar5	MN10Mar9	yes	no	0.5731842432713451
89	MN9Mar5	MN8Mar2	yes	no	0.498031261186016
90	MN9Mar5	MN10Mar8	yes	no	0.7398367054732644
91	MN9Mar5	MN9Mar3	yes	no	0.637036153203675
92	MN9Mar5	MN8Mar1	yes	no	0.6070704143726456
93	MN9Mar5	MN10Mar4	yes	no	0.49958238873642763
94	MN9Mar5	MN8Mar6	yes	no	0.5095539229890739
95	MN9Mar5	MN9Mar7	yes	no	0.6313600490906301
96	MN9Mar5	MN9Mar2	yes	no	0.48197453423560094
